Date,Open,High,Low,Close,Adj Close,Volume
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,13715.845703,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,13405.875977,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,13173.408203,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,13064.922852,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,12878.944336,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,12894.442383,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12599.977539,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,12739.461914,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,13188.910156,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,13049.422852,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,13173.408203,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,13126.912109,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,13173.408203,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,13095.919922,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,12971.933594,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,13080.418945,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,13483.373047,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,13204.405273,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,12909.941406,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,12723.963867,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,12228.024414,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,11778.578125,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,11220.644531,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,11158.654297,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,10972.674805,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,10957.174805,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11623.594727,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11654.591797,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,10988.171875,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10538.727539,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,10709.203125,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,11205.146484,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,10972.674805,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,11236.143555,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,11251.638672,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,11360.127930,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11499.612305,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11530.609375,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,11949.057617,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,11918.059570,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,11329.126953,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,11267.138672,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,11980.051758,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,12367.506836,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,12088.540039,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11670.091797,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,11949.057617,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,12367.506836,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,12522.488281,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12568.982422,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12599.977539,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,12243.523438,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,11747.582031,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,12011.049805,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,12460.492188,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,12506.989258,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,12971.933594,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,13018.431641,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,12832.451172,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,13049.422852,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,13250.894531,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,13328.392578,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,13545.364258,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,13653.851563,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,13917.318359,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,13793.335938,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,13731.338867,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,13793.335938,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,13684.845703,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,13731.338867,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,14056.800781,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,14211.784180,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,14583.738281,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,14645.733398,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,14475.249023,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,14320.272461,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,14645.733398,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,15002.182617,23792400
2011-11-01,19360.000000,19980.000000,19240.000000,19800.000000,15343.149414,30983650
2011-11-02,19400.000000,19560.000000,19320.000000,19420.000000,15048.683594,28454600
2011-11-03,19240.000000,19420.000000,19160.000000,19340.000000,14986.690430,16408700
2011-11-04,19660.000000,20100.000000,19640.000000,20100.000000,15575.623047,26704800
2011-11-07,19920.000000,20000.000000,19720.000000,19860.000000,15389.645508,14018050
2011-11-08,19720.000000,19800.000000,19300.000000,19400.000000,15033.184570,17069900
2011-11-09,19400.000000,19760.000000,19320.000000,19700.000000,15265.659180,19304250
2011-11-10,19340.000000,19460.000000,18700.000000,18700.000000,14490.749023,31006050
2011-11-11,18900.000000,19680.000000,18600.000000,19660.000000,15234.659180,24246750
2011-11-14,19760.000000,20040.000000,19740.000000,19920.000000,15436.130859,14136050
2011-11-15,19720.000000,20000.000000,19600.000000,19920.000000,15436.130859,11737100
2011-11-16,19900.000000,20060.000000,19460.000000,19500.000000,15110.678711,16934350
2011-11-17,19640.000000,19840.000000,19220.000000,19600.000000,15188.163086,12943350
2011-11-18,19420.000000,19540.000000,19240.000000,19260.000000,14924.700195,16310300
2011-11-21,19020.000000,19200.000000,18840.000000,19000.000000,14723.218750,12791900
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,14924.700195,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,14490.749023,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,14614.730469,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,14676.723633,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,15157.167969,15724000
2011-11-29,19800.000000,20100.000000,19720.000000,20100.000000,15575.623047,27588450
2011-11-30,20000.000000,20200.000000,19920.000000,20080.000000,15560.120117,19579400
2011-12-01,20700.000000,21600.000000,20580.000000,21480.000000,16644.984375,34717150
2011-12-02,21220.000000,21420.000000,20800.000000,21000.000000,16273.034180,21917950
2011-12-05,21380.000000,21460.000000,21160.000000,21320.000000,16521.001953,14848100
2011-12-06,21140.000000,21400.000000,20820.000000,20880.000000,16180.042969,14528550
2011-12-07,21000.000000,21360.000000,20820.000000,21120.000000,16366.024414,19746900
2011-12-08,21140.000000,21660.000000,20920.000000,21280.000000,16490.003906,25893000
2011-12-09,20980.000000,21480.000000,20740.000000,21060.000000,16319.533203,13804200
2011-12-12,21260.000000,21680.000000,21200.000000,21680.000000,16799.972656,12163550
2011-12-13,21480.000000,21500.000000,21000.000000,21000.000000,16273.034180,13210000
2011-12-14,20680.000000,20900.000000,20500.000000,20800.000000,16118.053711,21064350
2011-12-15,20580.000000,20720.000000,20300.000000,20300.000000,15730.601563,16963000
2011-12-16,20420.000000,20900.000000,20400.000000,20900.000000,16195.544922,12263200
2011-12-19,20900.000000,20900.000000,19680.000000,20140.000000,15606.618164,20485300
2011-12-20,20160.000000,20580.000000,20140.000000,20240.000000,15684.105469,13750300
2011-12-21,20700.000000,21140.000000,20620.000000,21140.000000,16381.525391,20402950
2011-12-22,20900.000000,21060.000000,20820.000000,21040.000000,16304.034180,10634550
2011-12-23,21120.000000,21480.000000,21120.000000,21360.000000,16552.000000,12299050
2011-12-26,21340.000000,21500.000000,21320.000000,21320.000000,16521.001953,6216250
2011-12-27,21360.000000,21600.000000,21060.000000,21460.000000,16629.494141,11133650
2011-12-28,21460.000000,21460.000000,21200.000000,21220.000000,16520.496094,11023850
2011-12-29,21240.000000,21540.000000,21140.000000,21160.000000,16473.783203,10923900
2012-01-02,21400.000000,21600.000000,21300.000000,21600.000000,16816.337891,13151350
2012-01-03,21860.000000,22100.000000,21840.000000,22100.000000,17205.611328,16927750
2012-01-04,22100.000000,22200.000000,21500.000000,21600.000000,16816.337891,17103700
2012-01-05,21460.000000,21580.000000,21100.000000,21100.000000,16427.068359,17298400
2012-01-06,21120.000000,21320.000000,20600.000000,20800.000000,16193.505859,18816250
2012-01-09,20800.000000,20820.000000,20300.000000,20320.000000,15819.817383,19283000
2012-01-10,20420.000000,20720.000000,20420.000000,20520.000000,15975.521484,20414800
2012-01-11,20340.000000,20480.000000,20280.000000,20420.000000,15897.670898,19110150
2012-01-12,20320.000000,20580.000000,20220.000000,20560.000000,16006.664063,18511000
2012-01-13,20560.000000,21000.000000,20520.000000,20920.000000,16286.932617,14630750
2012-01-16,20800.000000,20800.000000,20400.000000,20600.000000,16037.805664,11614950
2012-01-17,20820.000000,20960.000000,20480.000000,20720.000000,16131.231445,17084400
2012-01-18,21020.000000,21040.000000,20440.000000,20600.000000,16037.805664,15359650
2012-01-19,20760.000000,21440.000000,20740.000000,21440.000000,16691.771484,22385800
2012-01-20,21800.000000,22100.000000,21520.000000,22100.000000,17205.611328,25550800
2012-01-25,21840.000000,22500.000000,21840.000000,22280.000000,17345.742188,22751300
2012-01-26,22320.000000,22420.000000,21880.000000,22260.000000,17330.177734,17655150
2012-01-27,22400.000000,22500.000000,22220.000000,22500.000000,17517.019531,12741200
2012-01-30,22580.000000,22600.000000,22180.000000,22300.000000,17361.310547,16354450
2012-01-31,22100.000000,22400.000000,21780.000000,22140.000000,17236.740234,21731350
2012-02-01,22140.000000,22140.000000,21560.000000,21580.000000,16800.773438,22849650
2012-02-02,21720.000000,22080.000000,21360.000000,21600.000000,16816.337891,22402650
2012-02-03,21420.000000,21680.000000,21120.000000,21320.000000,16598.347656,17801400
2012-02-06,21680.000000,21820.000000,21320.000000,21480.000000,16722.916016,15837500
2012-02-07,21540.000000,21920.000000,21460.000000,21860.000000,17018.753906,11921950
2012-02-08,21980.000000,22000.000000,21680.000000,21840.000000,17003.189453,11809400
2012-02-09,21740.000000,21800.000000,21200.000000,21680.000000,16878.623047,24005850
2012-02-10,21680.000000,21680.000000,21220.000000,21240.000000,16536.070313,18579100
2012-02-13,21380.000000,21780.000000,21340.000000,21660.000000,16863.058594,16017250
2012-02-14,21680.000000,21780.000000,21480.000000,21600.000000,16816.337891,12317400
2012-02-15,21960.000000,22760.000000,21840.000000,22700.000000,17672.728516,28522350
2012-02-16,22600.000000,22800.000000,22420.000000,22700.000000,17672.728516,15411800
2012-02-17,23180.000000,23600.000000,23120.000000,23520.000000,18311.130859,17308450
2012-02-20,23560.000000,23880.000000,23320.000000,23500.000000,18295.556641,14814150
2012-02-21,23500.000000,23960.000000,23300.000000,23600.000000,18373.412109,10808250
2012-02-22,23640.000000,24000.000000,23440.000000,23940.000000,18638.105469,11779250
2012-02-23,23460.000000,23580.000000,23020.000000,23200.000000,18062.000000,23259200
2012-02-24,23060.000000,23720.000000,23060.000000,23600.000000,18373.412109,14240300
2012-02-27,23480.000000,23600.000000,23180.000000,23420.000000,18233.267578,8273300
2012-02-28,23920.000000,24000.000000,23620.000000,23700.000000,18451.263672,16648100
2012-02-29,23820.000000,24180.000000,23820.000000,24120.000000,18778.246094,17278300
2012-03-02,24300.000000,24340.000000,23580.000000,23640.000000,18404.550781,18023700
2012-03-05,23800.000000,23820.000000,23320.000000,23480.000000,18279.984375,11175250
2012-03-06,23580.000000,23860.000000,23340.000000,23600.000000,18373.412109,10572850
2012-03-07,23500.000000,23660.000000,23300.000000,23440.000000,18248.843750,11521550
2012-03-08,23600.000000,23720.000000,23300.000000,23600.000000,18373.412109,20270400
2012-03-09,23820.000000,24620.000000,23760.000000,24600.000000,19151.943359,18228800
2012-03-12,24480.000000,24520.000000,24200.000000,24200.000000,18840.527344,11826950
2012-03-13,24000.000000,24580.000000,24000.000000,24420.000000,19011.812500,11985550
2012-03-14,24600.000000,25100.000000,24600.000000,25000.000000,19463.357422,18279650
2012-03-15,25020.000000,25200.000000,24840.000000,25000.000000,19463.357422,14038800
2012-03-16,25200.000000,25340.000000,24760.000000,24760.000000,19276.501953,18070200
2012-03-19,24700.000000,25360.000000,24680.000000,25200.000000,19619.064453,11881850
2012-03-20,25340.000000,25540.000000,25200.000000,25340.000000,19728.058594,11935500
2012-03-21,25200.000000,25200.000000,24840.000000,24840.000000,19338.792969,12913550
2012-03-22,24700.000000,25260.000000,24700.000000,25160.000000,19587.921875,12675450
2012-03-23,24860.000000,25480.000000,24860.000000,25220.000000,19634.630859,10818600
2012-03-26,25360.000000,25500.000000,25220.000000,25500.000000,19852.621094,9237800
2012-03-27,25700.000000,26220.000000,25520.000000,26220.000000,20413.169922,14186350
2012-03-28,26000.000000,26160.000000,25900.000000,26040.000000,20273.033203,9914550
2012-03-29,25980.000000,25980.000000,25600.000000,25600.000000,19930.476563,11670000
2012-03-30,25400.000000,25600.000000,25140.000000,25500.000000,19852.621094,15281700
2012-04-02,25500.000000,25980.000000,25220.000000,25980.000000,20226.318359,12582950
2012-04-03,26400.000000,26780.000000,26040.000000,26700.000000,20786.865234,16507900
2012-04-04,26620.000000,27020.000000,26300.000000,26400.000000,20553.302734,14599350
2012-04-05,26040.000000,26700.000000,25940.000000,26600.000000,20709.015625,12921350
2012-04-06,26540.000000,26680.000000,26260.000000,26640.000000,20740.152344,10289650
2012-04-09,26400.000000,26600.000000,26120.000000,26340.000000,20506.587891,8572600
2012-04-10,26280.000000,26400.000000,26140.000000,26220.000000,20413.169922,11176100
2012-04-12,25660.000000,25980.000000,25360.000000,25460.000000,19821.482422,25240650
2012-04-13,25300.000000,25540.000000,25200.000000,25360.000000,19743.628906,35409200
2012-04-16,25460.000000,25520.000000,25000.000000,25180.000000,19603.492188,15222400
2012-04-17,25020.000000,25280.000000,24820.000000,24980.000000,19447.785156,14552300
2012-04-18,25540.000000,26040.000000,25380.000000,25860.000000,20132.896484,17253750
2012-04-19,25840.000000,26140.000000,25780.000000,26140.000000,20350.890625,13156400
2012-04-20,25880.000000,25940.000000,25560.000000,25640.000000,19961.619141,9900550
2012-04-23,25380.000000,25600.000000,25240.000000,25580.000000,19914.906250,8388400
2012-04-24,25300.000000,25720.000000,25240.000000,25660.000000,19977.193359,13238350
2012-04-25,26080.000000,26300.000000,25860.000000,26100.000000,20319.746094,13821600
2012-04-26,26400.000000,26800.000000,26340.000000,26800.000000,20864.716797,16479500
2012-04-27,27100.000000,27660.000000,27020.000000,27480.000000,21394.119141,15905350
2012-04-30,27900.000000,28180.000000,27540.000000,27800.000000,21643.253906,15757100
2012-05-02,28200.000000,28360.000000,27980.000000,28200.000000,21954.666016,18420750
2012-05-03,28040.000000,28200.000000,27960.000000,28020.000000,21814.533203,10327050
2012-05-04,27500.000000,27960.000000,26980.000000,27200.000000,21176.128906,20484300
2012-05-07,26840.000000,27060.000000,26500.000000,26840.000000,20895.853516,18908450
2012-05-08,26960.000000,27040.000000,26780.000000,26820.000000,20880.281250,12048600
2012-05-09,26700.000000,26960.000000,26480.000000,26620.000000,20724.583984,12661700
2012-05-10,26580.000000,26720.000000,26440.000000,26540.000000,20662.292969,13145000
2012-05-11,26300.000000,26460.000000,26060.000000,26060.000000,20288.605469,13626400
2012-05-14,26100.000000,26540.000000,26080.000000,26280.000000,20459.878906,15092100
2012-05-15,26080.000000,26400.000000,26000.000000,26220.000000,20413.169922,15558100
2012-05-16,25960.000000,26000.000000,24560.000000,24600.000000,19151.943359,38488900
2012-05-17,24600.000000,24860.000000,24020.000000,24460.000000,19042.951172,33041100
2012-05-18,24080.000000,24100.000000,23300.000000,23320.000000,18155.417969,30023750
2012-05-21,23880.000000,24320.000000,23800.000000,24180.000000,18824.953125,23702750
2012-05-22,25100.000000,25100.000000,24540.000000,24800.000000,19307.650391,23830550
2012-05-23,24800.000000,24800.000000,23900.000000,24420.000000,19011.812500,16157100
2012-05-24,24260.000000,24500.000000,23960.000000,24500.000000,19074.085938,15251250
2012-05-25,24660.000000,24920.000000,24460.000000,24500.000000,19074.085938,10164250
2012-05-29,24240.000000,24760.000000,24120.000000,24760.000000,19276.501953,10815350
2012-05-30,24760.000000,24800.000000,24300.000000,24520.000000,19089.660156,12653250
2012-05-31,24260.000000,24260.000000,23840.000000,24220.000000,18856.097656,22106900
2012-06-01,24260.000000,24740.000000,23980.000000,24660.000000,19198.660156,13554450
2012-06-04,23960.000000,24100.000000,23840.000000,23920.000000,18622.541016,18068750
2012-06-05,24020.000000,24180.000000,23860.000000,24060.000000,18731.535156,12848900
2012-06-07,24780.000000,25300.000000,24660.000000,25300.000000,19696.906250,20928350
2012-06-08,25500.000000,25500.000000,24900.000000,24940.000000,19416.638672,9956350
2012-06-11,25440.000000,25500.000000,25320.000000,25360.000000,19743.628906,9906200
2012-06-12,24920.000000,25200.000000,24900.000000,25100.000000,19541.210938,8805200
2012-06-13,25320.000000,25480.000000,25120.000000,25420.000000,19790.343750,9572600
2012-06-14,25380.000000,25420.000000,25120.000000,25220.000000,19634.630859,21995050
2012-06-15,25000.000000,25200.000000,24280.000000,24340.000000,18949.517578,30404200
2012-06-18,24800.000000,25140.000000,24680.000000,24860.000000,19354.355469,17608150
2012-06-19,24900.000000,24940.000000,24440.000000,24880.000000,19369.935547,14839400
2012-06-20,24980.000000,25300.000000,24900.000000,25040.000000,19494.501953,13237700
2012-06-21,24680.000000,24840.000000,24520.000000,24540.000000,19105.230469,12753750
2012-06-22,23780.000000,24040.000000,23600.000000,23640.000000,18404.550781,31294350
2012-06-25,23420.000000,23560.000000,22560.000000,22640.000000,17626.013672,41318100
2012-06-26,22660.000000,22980.000000,22580.000000,22780.000000,17735.005859,25283500
2012-06-27,22800.000000,23540.000000,22600.000000,23340.000000,18170.990234,23542000
2012-06-28,23340.000000,23600.000000,23060.000000,23360.000000,18194.357422,10398350
2012-06-29,23340.000000,24020.000000,23060.000000,24020.000000,18708.410156,18604450
2012-07-02,24160.000000,24180.000000,23420.000000,23480.000000,18287.822266,19106750
2012-07-03,23640.000000,23860.000000,23400.000000,23500.000000,18303.394531,15801550
2012-07-04,23640.000000,23940.000000,23560.000000,23820.000000,18552.640625,19158750
2012-07-05,23740.000000,23880.000000,23540.000000,23700.000000,18459.173828,9068550
2012-07-06,23880.000000,23880.000000,23060.000000,23220.000000,18085.312500,21158900
2012-07-09,22700.000000,22760.000000,22520.000000,22520.000000,17540.105469,21282300
2012-07-10,22700.000000,22840.000000,22420.000000,22540.000000,17555.679688,17720700
2012-07-11,22580.000000,22660.000000,22160.000000,22360.000000,17415.492188,18001300
2012-07-12,22420.000000,22520.000000,21820.000000,21820.000000,16994.896484,24858600
2012-07-13,21920.000000,22880.000000,21820.000000,22780.000000,17742.615234,27070750
2012-07-16,22900.000000,23100.000000,22660.000000,23040.000000,17945.119141,15261950
2012-07-17,22960.000000,23560.000000,22720.000000,23360.000000,18194.357422,15885300
2012-07-18,23580.000000,23700.000000,22760.000000,23080.000000,17976.269531,14618050
2012-07-19,23600.000000,24040.000000,23440.000000,23900.000000,18614.943359,24847100
2012-07-20,24040.000000,24060.000000,23820.000000,23820.000000,18552.640625,11992100
2012-07-23,23300.000000,23400.000000,23100.000000,23240.000000,18100.892578,12844350
2012-07-24,23300.000000,23500.000000,23180.000000,23400.000000,18225.509766,14598050
2012-07-25,23060.000000,23440.000000,22780.000000,23160.000000,18038.582031,13609850
2012-07-26,23380.000000,23480.000000,23200.000000,23440.000000,18256.662109,13654750
2012-07-27,23900.000000,24660.000000,23820.000000,24660.000000,19206.882813,26686200
2012-07-30,25200.000000,25560.000000,25020.000000,25500.000000,19861.130859,19113350
2012-07-31,25600.000000,26680.000000,25500.000000,26180.000000,20390.761719,33735650
2012-08-01,25840.000000,26300.000000,25660.000000,26000.000000,20250.564453,19039100
2012-08-02,26000.000000,26080.000000,25220.000000,25260.000000,19674.201172,15951250
2012-08-03,24800.000000,25340.000000,24760.000000,24860.000000,19362.656250,15582650
2012-08-06,25700.000000,26100.000000,25640.000000,25960.000000,20219.410156,12289150
2012-08-07,26060.000000,26080.000000,25680.000000,25880.000000,20157.099609,10258400
2012-08-08,26120.000000,26560.000000,26020.000000,26400.000000,20562.113281,19459150
2012-08-09,26420.000000,26960.000000,26360.000000,26800.000000,20873.664063,30612650
2012-08-10,26700.000000,26960.000000,26600.000000,26960.000000,20998.279297,14733250
2012-08-13,26840.000000,26940.000000,26460.000000,26500.000000,20639.998047,9891050
2012-08-14,26520.000000,27000.000000,26520.000000,26900.000000,20951.546875,14396850
2012-08-16,27080.000000,27100.000000,26760.000000,26900.000000,20951.546875,14824150
2012-08-17,26880.000000,26900.000000,25720.000000,25900.000000,20172.675781,27642800
2012-08-20,25400.000000,25660.000000,25100.000000,25660.000000,19985.750000,19944800
2012-08-21,25840.000000,26040.000000,25640.000000,25640.000000,19970.167969,15315200
2012-08-22,25380.000000,25620.000000,25140.000000,25280.000000,19689.779297,16031200
2012-08-23,25220.000000,25740.000000,24980.000000,25740.000000,20048.062500,13857750
2012-08-24,25400.000000,25740.000000,25280.000000,25500.000000,19861.130859,14077200
2012-08-27,23780.000000,24060.000000,23460.000000,23600.000000,18381.287109,63803450
2012-08-28,23720.000000,24180.000000,23600.000000,23900.000000,18614.943359,27767400
2012-08-29,24180.000000,24700.000000,24140.000000,24600.000000,19160.148438,23415550
2012-08-30,24560.000000,24580.000000,24040.000000,24300.000000,18926.494141,16211400
2012-08-31,24220.000000,24680.000000,24140.000000,24660.000000,19206.882813,20301300
2012-09-03,24400.000000,24700.000000,24020.000000,24360.000000,18973.224609,13903800
2012-09-04,24380.000000,24560.000000,24200.000000,24360.000000,18973.224609,9916550
2012-09-05,24100.000000,24240.000000,23780.000000,23780.000000,18521.482422,17381950
2012-09-06,24000.000000,24060.000000,23860.000000,23920.000000,18630.519531,12373750
2012-09-07,24600.000000,25020.000000,24400.000000,25000.000000,19471.699219,25512400
2012-09-10,25200.000000,25280.000000,25000.000000,25000.000000,19471.699219,15883700
2012-09-11,24800.000000,25300.000000,24640.000000,25120.000000,19565.164063,9890800
2012-09-12,25360.000000,25900.000000,25180.000000,25880.000000,20157.099609,18473250
2012-09-13,25980.000000,26100.000000,25620.000000,26020.000000,20266.140625,19489950
2012-09-14,26600.000000,26780.000000,26540.000000,26720.000000,20811.355469,24872500
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,20484.228516,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,20484.228516,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,20468.642578,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,20048.062500,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,20281.722656,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,20671.158203,13195450
2012-09-25,26200.000000,26680.000000,26200.000000,26540.000000,20671.158203,11348000
2012-09-26,26260.000000,26500.000000,26120.000000,26500.000000,20639.998047,12054550
2012-09-27,26540.000000,26840.000000,26460.000000,26760.000000,20842.505859,14541600
2012-09-28,27180.000000,27200.000000,26780.000000,26920.000000,20967.126953,17906350
2012-10-02,27080.000000,27420.000000,27040.000000,27380.000000,21325.400391,13376250
2012-10-04,27020.000000,27460.000000,26780.000000,27340.000000,21294.250000,19127200
2012-10-05,27740.000000,27800.000000,27040.000000,27400.000000,21340.984375,17828800
2012-10-08,27500.000000,27580.000000,27200.000000,27460.000000,21387.714844,12037600
2012-10-09,27260.000000,27620.000000,27260.000000,27440.000000,21372.136719,8788650
2012-10-10,27060.000000,27200.000000,26500.000000,26500.000000,20639.998047,12976700
2012-10-11,26200.000000,26400.000000,25740.000000,26080.000000,20312.875000,23779850
2012-10-12,26100.000000,26240.000000,25760.000000,25920.000000,20188.253906,14977250
2012-10-15,25920.000000,26240.000000,25740.000000,26000.000000,20250.564453,10334000
2012-10-16,26520.000000,26620.000000,26300.000000,26600.000000,20717.886719,10671300
2012-10-17,26840.000000,26920.000000,26320.000000,26720.000000,20811.355469,8984550
2012-10-18,26720.000000,26820.000000,26560.000000,26740.000000,20826.927734,10498450
2012-10-19,26460.000000,26500.000000,25980.000000,26040.000000,20281.722656,13969950
2012-10-22,25540.000000,26340.000000,25520.000000,26300.000000,20484.228516,11741150
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,20453.076172,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,20250.564453,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,20593.269531,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,20048.062500,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,20234.988281,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,20219.410156,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,20406.337891,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,20203.830078,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,20671.158203,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,20889.236328,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,21013.851563,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,21216.363281,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,21029.435547,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,20889.236328,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,20951.546875,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,21013.851563,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,21107.318359,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,20733.466797,9959100
